review_id,reviewer_id,book_id,rating
4946250,49512,AK974,3
4943688,49524,AK974,5
4945290,49542,AK974,3
4950166,49567,AK974,5
4952772,49599,AK974,3
4956040,49600,AK974,5
4955164,49615,AK974,5
4953589,49624,AK974,5
4956566,49631,AK974,5
4958481,49665,AK974,5
4963289,49721,AK974,5
4970232,49734,AK974,5
4971030,49740,AK974,5
4967971,49750,AK974,5
4972248,49770,AK974,4
4971162,49773,AK974,5
4973853,49791,AK974,4
4974560,49805,AK974,5
4974777,49824,AK974,5
4981067,49877,AK974,5
4984967,49916,AK974,5
4990644,49950,AK974,5
4995649,50005,AK974,5
4992883,50011,AK974,5
5000637,50043,AK974,4
4998079,50059,AK974,4
5001751,50068,AK974,4
5006740,50107,AK974,5
5004268,50110,AK974,3
5008033,50113,AK974,5
5007256,50128,AK974,5
5004490,50134,AK974,5
5010364,50167,AK974,5
5011454,50168,AK974,5
5012548,50173,AK974,5
5013744,50181,AK974,5
5014056,50196,AK974,5
5017034,50204,AK974,5
5012978,50207,AK974,5
5014888,50236,AK974,4
5015978,50237,AK974,4
5018949,50238,AK974,2
5023054,50284,AK974,4
5027831,50309,AK974,4
5026761,50328,AK974,4
5026787,50354,AK974,3
5032238,50360,AK974,5
5033151,50382,AK974,3
5034663,50409,AK974,4
5037349,50422,AK974,5
5034776,50423,AK974,5
5039133,50424,AK974,3
5038449,50433,AK974,5
5040936,50445,AK974,5
5040154,50455,AK974,5
5045043,50493,AK974,5
5045659,50515,AK974,5
5047360,50533,AK974,5
5049446,50540,AK974,5
5049552,50547,AK974,1
5048283,50565,AK974,3
5049576,50571,AK974,5
5059167,50658,AK974,4
5058685,50671,AK974,5
5065333,50686,AK974,5
5064847,50695,AK974,5
5062783,50710,AK974,5
5074841,50789,AK974,4
5073362,50795,AK974,5
5077830,50808,AK974,5
5078153,50834,AK974,5
5078554,50839,AK974,4
5079653,50849,AK974,5
5081143,50854,AK974,4
5082351,50874,AK974,5
5079883,50881,AK974,5
5084541,50886,AK974,4
5085751,50908,AK974,5
5083989,50928,AK974,4
5090941,50950,AK974,4
5089969,50968,AK974,5
5092944,50973,AK974,5
5092576,51001,AK974,5
5093477,51011,AK974,4
5094668,51014,AK974,5
5096158,51019,AK974,4
5099230,51022,AK974,3
5094579,51024,AK974,3
5099344,51037,AK974,5
5100836,51044,AK974,5
5097080,51050,AK974,5
5098386,51069,AK974,5
5099783,51080,AK974,5
5103763,51100,AK974,4
5103869,51107,AK974,5
5105268,51120,AK974,5
5108452,51136,AK974,5
5110045,51145,AK974,5
5108177,51158,AK974,5
5112042,51162,AK974,4
5114248,51190,AK974,5
5118343,51226,AK974,5
5113889,51227,AK974,5
5115179,51230,AK974,5
5117377,51250,AK974,5
5120157,51258,AK974,4
5120070,51270,AK974,5
5123464,51298,AK974,5
5124280,51322,AK974,4
5124783,51330,AK974,3
5129647,51343,AK974,5
5129451,51345,AK974,5
5128861,51349,AK974,5
5129467,51361,AK974,5
5129889,51387,AK974,5
5136450,51414,AK974,3
5141536,51451,AK974,3
5142539,51464,AK974,4
5143037,51467,AK974,3
5144430,51474,AK974,5
5138790,51477,AK974,5
5143066,51496,AK974,5
5142085,51505,AK974,5
5143973,51512,AK974,3
5147160,51531,AK974,5
5148848,51536,AK974,5
5147376,51549,AK974,4
5151258,51570,AK974,4
5150976,51585,AK974,4
5155937,51596,AK974,5
5155842,51600,AK974,5
5156247,51609,AK974,2
5159530,51625,AK974,5
5157978,51657,AK974,4
5163141,51672,AK974,5
5160587,51692,AK974,5
5166231,51693,AK974,5
5164455,51699,AK974,5
5161585,51700,AK974,5
5166936,51705,AK974,5
5164958,51707,AK974,4
5163485,51719,AK974,4
5166976,51745,AK974,4
5169763,51760,AK974,4
5171566,51781,AK974,5
5176333,51796,AK974,5
5174957,51806,AK974,5
5177835,51813,AK974,5
5172889,51817,AK974,5
5180431,51835,AK974,5
5177465,51839,AK974,5
5181030,51840,AK974,4
5179370,51863,AK974,4
5179173,51864,AK974,5
5177690,51866,AK974,5
5179572,51867,AK974,5
5178881,51869,AK974,3
5181757,51874,AK974,5
5181958,51877,AK974,5
5184137,51878,AK974,5
5181373,51886,AK974,5
5187436,51910,AK974,4
5186252,51914,AK974,5
5186949,51918,AK974,5
5190142,51943,AK974,3
5187870,51948,AK974,5
5190256,51958,AK974,4
5192139,51960,AK974,5
5192549,51974,AK974,4
5192261,51983,AK974,5
5191272,51984,AK974,5
5191273,51985,AK974,4
5190789,51996,AK974,5
5195647,52003,AK974,5
5202334,52057,AK974,3
5202244,52066,AK974,5
5204151,52092,AK974,4
5205370,52123,AK974,4
5208955,52144,AK974,5
5213642,52178,AK974,4
5217236,52208,AK974,3
5217540,52215,AK974,5
5216059,52219,AK974,5
5215966,52225,AK974,3
5224930,52279,AK974,5
5219984,52283,AK974,4
5222172,52293,AK974,5
5223167,52298,AK974,3
5222779,52306,AK974,4
5227361,52334,AK974,5
5226290,52352,AK974,5
5230954,52363,AK974,5
5231765,52382,AK974,3
5231781,52398,AK974,5
5238235,52417,AK974,5
5236668,52434,AK974,3
5241379,52492,AK974,5
5245247,52499,AK974,5
5245763,52520,AK974,5
5247552,52527,AK974,5
5247271,52543,AK974,4
5247784,52561,AK974,5
5249784,52581,AK974,4
5252958,52587,AK974,5
5253856,52594,AK974,5
5256052,52612,AK974,4
5252990,52619,AK974,5
5257248,52620,AK974,4
5255685,52641,AK974,5
5257689,52665,AK974,4
5261749,52666,AK974,5
5259968,52667,AK974,5
5259088,52678,AK974,5
5264144,52685,AK974,5
5260385,52688,AK974,5
5265658,52714,AK974,5
5264774,52721,AK974,3
5266288,52750,AK974,5
5270175,52776,AK974,3
5276435,52799,AK974,4
5273570,52805,AK974,4
5273984,52823,AK974,3
5278453,52837,AK974,5
5280348,52851,AK974,5
5280745,52852,AK974,3
5283037,52867,AK974,5
5278589,52874,AK974,5
5284367,52910,AK974,4
5284669,52915,AK974,5
5283781,52918,AK974,5
5286764,52931,AK974,3
5286173,52934,AK974,4
5291944,52963,AK974,5
5294035,52975,AK974,4
5294553,52998,AK974,5
5297232,53004,AK974,5
5295368,53021,AK974,4
5298649,53035,AK974,5
5296889,53057,AK974,5
5300168,53069,AK974,5
5303859,53097,AK974,5
5306440,53104,AK974,5
5305379,53132,AK974,5
5306969,53138,AK974,5
5312432,53156,AK974,3
5311149,53160,AK974,5
5310361,53164,AK974,5
5314549,53194,AK974,5
5316562,53227,AK974,5
5319731,53228,AK974,4
5318656,53242,AK974,5
5320361,53264,AK974,5
5319383,53276,AK974,4
5320879,53287,AK974,5
5323652,53288,AK974,3
5325254,53306,AK974,5
5328546,53331,AK974,4
5325975,53334,AK974,4
5331530,53345,AK974,4
5329358,53351,AK974,5
5327182,53353,AK974,5
5331847,53365,AK974,5
5333054,53384,AK974,5
5333947,53386,AK974,5
5334840,53388,AK974,4
5334451,53395,AK974,4
5336240,53402,AK974,5
5335351,53404,AK974,5
8167,148,AM124,4
18679,265,AM124,4
21670,286,AM124,2
38734,421,AM124,1
47743,520,AM124,4
47477,551,AM124,4
65344,697,AM124,4
67482,756,AM124,4
84650,896,AM124,4
95176,1027,AM124,1
99738,1035,AM124,3
147045,1515,AM124,3
149651,1547,AM124,3
156333,1596,AM124,4
185336,1889,AM124,1
187336,1909,AM124,3
187984,1963,AM124,3
207655,2131,AM124,3
212155,2176,AM124,3
234382,2425,AM124,4
255837,2595,AM124,5
256366,2629,AM124,2
261330,2643,AM124,4
266451,2715,AM124,5
302167,3088,AM124,5
305561,3116,AM124,4
349076,3566,AM124,4
365785,3742,AM124,4
426274,4336,AM124,4
496390,5053,AM124,4
560262,5664,AM124,4
582566,5891,AM124,4
588354,5937,AM124,2
657442,6616,AM124,4
661871,6689,AM124,4
708031,7111,AM124,3
771952,7771,AM124,4
777757,7834,AM124,4
833569,8404,AM124,3
864672,8718,AM124,5
877560,8835,AM124,3
880238,8840,AM124,1
889437,8931,AM124,2
908384,9167,AM124,4
910274,9176,AM124,4
921531,9246,AM124,3
941848,9466,AM124,4
946252,9514,AM124,5
951668,9584,AM124,3
956168,9629,AM124,3
965875,9733,AM124,2
972261,9783,AM124,5
971584,9799,AM124,3
974163,9804,AM124,3
972490,9814,AM124,4
1044861,10509,AM124,4
1068938,10727,AM124,4
1082338,10861,AM124,4
1137068,11438,AM124,3
1152880,11608,AM124,4
1174760,11807,AM124,4
1188452,11936,AM124,5
1214145,12186,AM124,4
1224555,12300,AM124,4
1244246,12488,AM124,2
1258672,12658,AM124,4
1267438,12712,AM124,4
1272656,12782,AM124,2
1272275,12797,AM124,4
1300245,13047,AM124,5
1320242,13244,AM124,4
1346258,13520,AM124,3
1351169,13580,AM124,5
1384962,13911,AM124,4
1387564,13939,AM124,5
1420648,14254,AM124,4
1417878,14256,AM124,4
1470344,14747,AM124,4
1489066,14956,AM124,3
1487888,14966,AM124,3
1498887,15075,AM124,3
1507545,15120,AM124,4
1509489,15183,AM124,3
1523034,15264,AM124,3
1524868,15316,AM124,4
1529663,15359,AM124,3
1568467,15751,AM124,4
1572830,15758,AM124,3
1633190,16421,AM124,3
1645475,16529,AM124,4
1657662,16638,AM124,4
1698468,17052,AM124,5
1707042,17112,AM124,5
1722084,17304,AM124,5
1789354,17947,AM124,3
1850739,18546,AM124,3
1857464,18638,AM124,4
1868389,18772,AM124,4
1875930,18789,AM124,5
1886863,18931,AM124,2
1890753,18960,AM124,4
1894753,19000,AM124,4
1908052,19132,AM124,5
1910737,19144,AM124,4
1914033,19173,AM124,5
1917074,19244,AM124,3
1930741,19348,AM124,4
1938367,19450,AM124,3
1950565,19570,AM124,5
1955632,19588,AM124,4
1967379,19752,AM124,5
1980031,19831,AM124,5
1976582,19847,AM124,3
1980248,19850,AM124,5
2005643,20099,AM124,5
2009463,20157,AM124,4
2073939,20778,AM124,3
2084277,20919,AM124,4
2091672,20988,AM124,3
2112465,21189,AM124,3
2116888,21256,AM124,5
2132841,21369,AM124,4
2140235,21437,AM124,4
2145434,21488,AM124,4
2146242,21504,AM124,4
2147556,21531,AM124,3
2150090,21590,AM124,4
2173067,21797,AM124,4
2185154,21905,AM124,4
2186950,21919,AM124,3
2192036,21956,AM124,5
2225347,22300,AM124,4
2227156,22327,AM124,3
2232084,22404,AM124,4
2237858,22436,AM124,5
2246175,22536,AM124,4
2253753,22590,AM124,4
2283035,22865,AM124,5
2284246,22888,AM124,4
2295149,23000,AM124,3
2299035,23025,AM124,2
2303678,23114,AM124,5
2312835,23163,AM124,4
2310268,23170,AM124,3
2347350,23523,AM124,4
2390481,23985,AM124,4
2393271,24003,AM124,3
2436683,24449,AM124,1
2450253,24555,AM124,4
2463761,24698,AM124,4
2462481,24705,AM124,3
2475447,24801,AM124,3
2480059,24859,AM124,3
2524049,25289,AM124,4
2539840,25438,AM124,3
2554479,25623,AM124,5
2558055,25635,AM124,4
2585873,25931,AM124,3
2590652,25958,AM124,2
2598370,26053,AM124,4
2602970,26099,AM124,3
2603282,26114,AM124,4
2647938,26517,AM124,5
2651849,26567,AM124,4
2661649,26665,AM124,1
2669045,26735,AM124,3
2673742,26779,AM124,4
2674456,26800,AM124,2
2685485,26939,AM124,5
2702436,27060,AM124,3
2704765,27112,AM124,4
2714387,27230,AM124,3
2715973,27232,AM124,3
2724435,27279,AM124,4
2743690,27526,AM124,5
2759844,27642,AM124,2
2778886,27874,AM124,3
2792847,27975,AM124,5
2794445,27989,AM124,4
2792368,27991,AM124,4
2798654,28040,AM124,5
2808567,28152,AM124,2
2820362,28265,AM124,5
2849630,28526,AM124,4
2856866,28634,AM124,4
2885339,28892,AM124,2
2926354,29317,AM124,4
2927775,29352,AM124,4
2931456,29370,AM124,3
2939632,29428,AM124,3
2947555,29530,AM124,4
2951453,29567,AM124,3
2951655,29571,AM124,4
2953659,29595,AM124,4
2971835,29753,AM124,3
2973562,29797,AM124,3
2978938,29827,AM124,4
3020186,30287,AM124,3
3055851,30609,AM124,5
3073236,30768,AM124,3
3075083,30833,AM124,3
3084250,30892,AM124,3
3084986,30935,AM124,5
3089364,30957,AM124,5
3105531,31086,AM124,5
3121456,31270,AM124,4
3124849,31297,AM124,4
3158932,31621,AM124,4
3187635,31911,AM124,2
3195352,32005,AM124,5
3192390,32013,AM124,4
3217457,32231,AM124,4
3258349,32632,AM124,4
3269433,32727,AM124,3
3267164,32735,AM124,4
3270178,32779,AM124,3
3294045,32985,AM124,4
3295179,33030,AM124,4
3332436,33360,AM124,5
3345855,33513,AM124,5
3394060,34000,AM124,4
3396355,34018,AM124,4
3404175,34116,AM124,4
3435546,34401,AM124,4
3521741,35258,AM124,4
3528775,35362,AM124,4
3546452,35516,AM124,5
3558981,35670,AM124,5
3570135,35736,AM124,3
3600437,36041,AM124,4
3601982,36101,AM124,5
3616574,36239,AM124,4
3643672,36508,AM124,3
3650453,36557,AM124,4
3652174,36595,AM124,3
3731043,37353,AM124,5
3782090,37910,AM124,4
3795362,38015,AM124,4
3799885,38083,AM124,4
3806335,38098,AM124,5
3806869,38137,AM124,4
3816343,38206,AM124,3
3825336,38289,AM124,4
3912081,39201,AM124,4
3934550,39395,AM124,4
3936158,39419,AM124,5
3950150,39551,AM124,3
3975468,39822,AM124,3
4002670,40096,AM124,4
4014748,40195,AM124,4
4018182,40263,AM124,4
4031061,40371,AM124,4
4050137,40538,AM124,3
4087340,40913,AM124,3
4091132,40943,AM124,3
4095970,41029,AM124,4
4112744,41171,AM124,4
4120357,41260,AM124,4
4140252,41454,AM124,4
4144046,41486,AM124,3
4171554,41769,AM124,3
4195460,42014,AM124,3
4232130,42351,AM124,4
4232761,42388,AM124,4
4239472,42466,AM124,4
4307738,43115,AM124,4
4347084,43554,AM124,3
4365933,43692,AM124,4
4362290,43712,AM124,3
4368562,43747,AM124,4
4474176,44817,AM124,3
4527431,45305,AM124,3
4562966,45695,AM124,1
4577737,45814,AM124,4
4582531,45856,AM124,5
4580663,45869,AM124,4
4644975,46524,AM124,5
4646878,46546,AM124,4
4674281,46823,AM124,3
4688975,46964,AM124,5
4700667,47073,AM124,4
4704536,47081,AM124,2
4729674,47370,AM124,4
4769436,47730,AM124,4
4806365,48128,AM124,2
4806863,48131,AM124,4
4856478,48642,AM124,4
4860857,48665,AM124,4
4862378,48701,AM124,4
4929940,49339,AM124,3
4931451,49365,AM124,5
5026580,50345,AM124,3
5080334,50837,AM124,3
5095731,50988,AM124,4
5125061,51311,AM124,4
5126956,51325,AM124,4
5133265,51397,AM124,4
5145936,51495,AM124,4
5185956,51915,AM124,4
5197246,52018,AM124,5
5201268,52080,AM124,2
5216761,52228,AM124,4
5240178,52479,AM124,4
5302147,53068,AM124,3
5300285,53087,AM124,5
79,79,AY135,4
14067,207,AY135,3
38562,447,AY135,5
43445,479,AY135,4
51737,554,AY135,3
62330,653,AY135,3
62439,663,AY135,4
61773,690,AY135,4
74737,784,AY135,3
73668,804,AY135,4
88444,928,AY135,4
89566,961,AY135,3
92751,978,AY135,4
102539,1064,AY135,3
116031,1191,AY135,3
115253,1205,AY135,2
122086,1306,AY135,3
129647,1343,AY135,5
142341,1464,AY135,4
142560,1485,AY135,3
142084,1504,AY135,1
155257,1609,AY135,3
158936,1625,AY135,5
169941,1740,AY135,5
170143,1744,AY135,3
170454,1758,AY135,5
171187,1798,AY135,4
183249,1881,AY135,5
184152,1893,AY135,2
194759,2006,AY135,4
192488,2012,AY135,3
195778,2035,AY135,5
207141,2112,AY135,4
204084,2124,AY135,5
216149,2210,AY135,5
220459,2263,AY135,3
223946,2285,AY135,4
240267,2469,AY135,4
252474,2598,AY135,5
265752,2709,AY135,4
269837,2735,AY135,3
270266,2768,AY135,4
277838,2816,AY135,4
282164,2885,AY135,3
306136,3097,AY135,5
304763,3110,AY135,3
310041,3141,AY135,2
311284,3196,AY135,3
312989,3218,AY135,5
325683,3339,AY135,4
331557,3372,AY135,5
334735,3382,AY135,3
338163,3444,AY135,5
348138,3519,AY135,4
360252,3654,AY135,5
361677,3693,AY135,3
365838,3696,AY135,3
376555,3820,AY135,3
380955,3864,AY135,5
391277,3989,AY135,2
397939,4018,AY135,5
398050,4030,AY135,4
398456,4040,AY135,4
402040,4060,AY135,4
410146,4147,AY135,3
424834,4282,AY135,2
425355,4308,AY135,5
430336,4339,AY135,3
432231,4353,AY135,5
429579,4374,AY135,4
437137,4408,AY135,5
436360,4423,AY135,4
437672,4448,AY135,4
449651,4547,AY135,3
450958,4567,AY135,5
455788,4645,AY135,3
465432,4686,AY135,3
460687,4693,AY135,5
469361,4754,AY135,3
471174,4785,AY135,4
471176,4787,AY135,4
475158,4809,AY135,3
475756,4813,AY135,4
476086,4846,AY135,4
477980,4859,AY135,3
485534,4889,AY135,4
482866,4894,AY135,5
484376,4919,AY135,4
496234,4996,AY135,4
494777,5024,AY135,4
505084,5134,AY135,4
509284,5176,AY135,4
520644,5250,AY135,4
516888,5256,AY135,3
519372,5265,AY135,2
521981,5300,AY135,3
522677,5303,AY135,3
527378,5351,AY135,4
529462,5356,AY135,5
533953,5392,AY135,2
531882,5400,AY135,5
539439,5433,AY135,3
544858,5506,AY135,2
551954,5573,AY135,4
555734,5591,AY135,5
559159,5650,AY135,2
571067,5777,AY135,4
575367,5820,AY135,5
580653,5859,AY135,2
583850,5888,AY135,4
586783,5950,AY135,4
588970,5959,AY135,3
606339,6102,AY135,4
604680,6126,AY135,4
606483,6147,AY135,2
614835,6183,AY135,4
615138,6189,AY135,4
612471,6195,AY135,4
613589,6224,AY135,4
624875,6323,AY135,4
629682,6378,AY135,5
638952,6441,AY135,4
637174,6445,AY135,5
637179,6450,AY135,5
640759,6466,AY135,4
641750,6467,AY135,4
645190,6541,AY135,2
650148,6549,AY135,3
651739,6556,AY135,3
654144,6585,AY135,3
651283,6595,AY135,5
653384,6617,AY135,3
660149,6650,AY135,3
661057,6667,AY135,3
666537,6702,AY135,3
666151,6712,AY135,4
671186,6797,AY135,5
678390,6873,AY135,4
686533,6898,AY135,5
685070,6920,AY135,3
697333,7006,AY135,4
701834,7052,AY135,4
697579,7054,AY135,4
702055,7075,AY135,5
701966,7085,AY135,3
709973,7172,AY135,5
711771,7188,AY135,5
710488,7192,AY135,4
720137,7238,AY135,5
719382,7275,AY135,4
734483,7427,AY135,3
737085,7455,AY135,4
748743,7530,AY135,3
745587,7542,AY135,4
749576,7571,AY135,3
757132,7603,AY135,3
774284,7826,AY135,3
786135,7896,AY135,4
784487,7931,AY135,3
792284,8006,AY135,4
793982,8021,AY135,4
800045,8045,AY135,5
801966,8085,AY135,3
808356,8139,AY135,3
809650,8146,AY135,2
811558,8173,AY135,4
818057,8237,AY135,3
821234,8246,AY135,5
819455,8249,AY135,4
821836,8254,AY135,5
822652,8278,AY135,5
819882,8280,AY135,4
820676,8282,AY135,5
839466,8460,AY135,4
837786,8463,AY135,4
844044,8484,AY135,5
846486,8550,AY135,4
855280,8632,AY135,5
858565,8650,AY135,5
863765,8702,AY135,4
864478,8722,AY135,3
874251,8793,AY135,4
872374,8797,AY135,4
882861,8889,AY135,4
881386,8899,AY135,3
886789,8956,AY135,2
894576,9021,AY135,3
896773,9040,AY135,3
900460,9064,AY135,5
909932,9131,AY135,5
909451,9145,AY135,5
911244,9156,AY135,4
915063,9213,AY135,4
919252,9244,AY135,2
925356,9309,AY135,4
927448,9322,AY135,5
928643,9329,AY135,3
933481,9415,AY135,3
941747,9464,AY135,5
941948,9467,AY135,3
941366,9479,AY135,3
948869,9557,AY135,4
957133,9604,AY135,4
959376,9669,AY135,4
967543,9718,AY135,5
968570,9755,AY135,4
973763,9800,AY135,4
980349,9852,AY135,5
985064,9914,AY135,2
992744,9971,AY135,4
1007238,10110,AY135,5
1024241,10283,AY135,4
1022262,10284,AY135,4
1041587,10502,AY135,4
1045747,10504,AY135,4
1043977,10516,AY135,5
1046576,10541,AY135,3
1048783,10570,AY135,4
1057132,10603,AY135,3
1054867,10615,AY135,3
1057251,10623,AY135,3
1057551,10626,AY135,2
1063032,10662,AY135,3
1059371,10664,AY135,5
1064767,10714,AY135,5
1073161,10792,AY135,5
1075652,10808,AY135,5
1078238,10820,AY135,5
1078888,10876,AY135,4
1083773,10910,AY135,4
1084874,10922,AY135,4
1084880,10928,AY135,4
1090686,10992,AY135,3
1092176,10997,AY135,3
1098232,11014,AY135,4
1102046,11066,AY135,3
1100977,11086,AY135,4
1107442,11116,AY135,4
1106460,11124,AY135,4
1108282,11164,AY135,5
1117451,11225,AY135,5
1116264,11226,AY135,4
1118559,11244,AY135,3
1116778,11245,AY135,3
1120087,11287,AY135,4
1123082,11312,AY135,3
1128946,11335,AY135,3
1128161,11342,AY135,4
1134073,11413,AY135,4
1145465,11519,AY135,5
1148266,11548,AY135,5
1150390,11593,AY135,3
1153167,11598,AY135,3
1156874,11642,AY135,5
1158970,11659,AY135,3
1167060,11730,AY135,4
1166074,11734,AY135,4
1184982,11931,AY135,3
1187568,11943,AY135,3
1189552,11947,AY135,5
1188972,11961,AY135,4
1191253,11965,AY135,4
1193345,11978,AY135,3
1192490,12014,AY135,3
1197073,12043,AY135,4
1203545,12080,AY135,4
1205236,12088,AY135,3
1215330,12183,AY135,3
1220373,12276,AY135,3
1235930,12389,AY135,3
1237574,12449,AY135,4
1245274,12526,AY135,4
1249533,12528,AY135,3
1256053,12613,AY135,3
1256475,12639,AY135,5
1258385,12668,AY135,1
1261966,12685,AY135,3
1267390,12763,AY135,5
1276130,12791,AY135,5
1284946,12895,AY135,3
1290840,12948,AY135,5
1291178,12989,AY135,4
1297953,13032,AY135,5
1309688,13184,AY135,2
1313576,13211,AY135,2
1323953,13292,AY135,4
1322277,13299,AY135,5
1325845,13303,AY135,4
1331035,13345,AY135,3
1330689,13395,AY135,3
1343474,13508,AY135,3
1347176,13547,AY135,4
1350384,13587,AY135,4
1355376,13629,AY135,3
1360181,13682,AY135,3
1383038,13868,AY135,5
1391636,13952,AY135,5
1386985,13954,AY135,3
1392156,13977,AY135,3
1396276,14038,AY135,5
1409533,14128,AY135,5
1418133,14214,AY135,3
1413881,14219,AY135,3
1417453,14227,AY135,4
1424580,14325,AY135,4
1432571,14396,AY135,3
1438459,14443,AY135,4
1443181,14512,AY135,4
1451768,14585,AY135,3
1454245,14587,AY135,4
1461390,14703,AY135,3
1467353,14726,AY135,5
1472143,14764,AY135,4
1483286,14918,AY135,4
1496042,15002,AY135,5
1492387,15010,AY135,3
1497847,15025,AY135,3
1496183,15044,AY135,4
1508141,15122,AY135,3
1511464,15178,AY135,4
1516934,15203,AY135,4
1517737,15214,AY135,4
1524958,15307,AY135,3
1528335,15318,AY135,5
1537060,15430,AY135,4
1539550,15445,AY135,4
1542159,15480,AY135,3
1565835,15693,AY135,3
1563460,15694,AY135,4
1568233,15715,AY135,3
1578968,15857,AY135,5
1582173,15894,AY135,4
1590138,15939,AY135,3
1588683,15969,AY135,4
1604146,16087,AY135,3
1609485,16179,AY135,4
1634045,16385,AY135,5
1634173,16414,AY135,2
1641183,16494,AY135,5
1653552,16587,AY135,3
1657055,16625,AY135,3
1661074,16684,AY135,3
1666951,16720,AY135,4
1666475,16739,AY135,5
1673542,16777,AY135,5
1675032,16782,AY135,3
1675040,16790,AY135,3
1675785,16842,AY135,2
1686436,16900,AY135,4
1689740,16937,AY135,3
1694437,16981,AY135,5
1693370,17003,AY135,2
1693176,17007,AY135,4
1705547,17102,AY135,5
1714542,17187,AY135,5
1716368,17231,AY135,4
1729440,17334,AY135,4
1728852,17340,AY135,2
1736939,17408,AY135,3
1735754,17411,AY135,3
1734886,17434,AY135,3
1741734,17451,AY135,4
1741058,17468,AY135,3
1743480,17514,AY135,4
1742988,17517,AY135,5
1743089,17519,AY135,5
1754680,17626,AY135,4
1766880,17748,AY135,4
1768978,17767,AY135,4
1781982,17901,AY135,3
1784384,17927,AY135,5
1787287,17959,AY135,3
1796031,17991,AY135,2
1792865,17993,AY135,5
1795651,18007,AY135,3
1795076,18026,AY135,5
1798753,18040,AY135,4
1807186,18157,AY135,5
1811360,18173,AY135,4
1812966,18195,AY135,5
1816747,18214,AY135,4
1818044,18224,AY135,5
1818838,18226,AY135,4
1829734,18331,AY135,3
1831732,18349,AY135,5
1848433,18517,AY135,5
1854762,18609,AY135,4
1856476,18640,AY135,3
1863574,18709,AY135,4
1869045,18735,AY135,5
1870679,18785,AY135,5
1875064,18814,AY135,5
1883351,18884,AY135,3
1888253,18935,AY135,3
1889544,18939,AY135,3
1886788,18955,AY135,4
1891752,18969,AY135,5
1893544,18979,AY135,3
1893754,18991,AY135,4
1906985,19154,AY135,4
1924930,19279,AY135,4
1930561,19366,AY135,4
1939534,19429,AY135,4
1946360,19523,AY135,5
1956490,19654,AY135,2
1963741,19678,AY135,3
1960482,19686,AY135,5
1963183,19714,AY135,4
1975146,19797,AY135,3
1983484,19918,AY135,5
1987285,19957,AY135,5
2005849,20107,AY135,5
2005653,20109,AY135,3
2015138,20189,AY135,4
2019387,20280,AY135,3
2025254,20306,AY135,4
2031179,20390,AY135,5
2049933,20532,AY135,5
2050686,20592,AY135,4
2053561,20596,AY135,4
2065358,20711,AY135,5
2067852,20730,AY135,3
2067661,20737,AY135,2
2075669,20825,AY135,4
2082553,20878,AY135,4
2084752,20899,AY135,4
2097833,21011,AY135,5
2098230,21012,AY135,4
2098354,21037,AY135,3
2107543,21118,AY135,5
2109089,21179,AY135,5
2112664,21190,AY135,5
2116363,21226,AY135,1
2143150,21481,AY135,4
2147945,21524,AY135,4
2148650,21536,AY135,3
2147167,21538,AY135,4
2157432,21606,AY135,5
2159872,21670,AY135,4
2162364,21687,AY135,3
2167548,21723,AY135,4
2168836,21724,AY135,3
2168770,21757,AY135,4
2174637,21783,AY135,3
2178180,21861,AY135,4
2187151,21922,AY135,4
2190771,21978,AY135,3
2190182,21983,AY135,4
2209848,22146,AY135,2
2221231,22243,AY135,4
2218966,22255,AY135,3
2229272,22364,AY135,4
2230759,22366,AY135,3
2237754,22431,AY135,4
2242282,22504,AY135,4
2242590,22515,AY135,5
2249789,22586,AY135,3
2252789,22616,AY135,5
2254981,22630,AY135,5
2260245,22647,AY135,5
2280259,22861,AY135,3
2280165,22866,AY135,5
2283071,22901,AY135,3
2290843,22951,AY135,3
2290371,22974,AY135,3
2293739,22976,AY135,3
2295957,23016,AY135,5
2296258,23020,AY135,5
2296980,23049,AY135,4
2301983,23102,AY135,5
2317163,23234,AY135,3
2323650,23286,AY135,4
2345567,23522,AY135,4
2348357,23540,AY135,3
2360982,23691,AY135,3
2370553,23758,AY135,4
2374338,23781,AY135,2
2372969,23798,AY135,5
2377269,23841,AY135,3
2378368,23851,AY135,4
2383173,23904,AY135,5
2391165,23976,AY135,2
2402965,24094,AY135,5
2403184,24115,AY135,3
2411355,24168,AY135,4
2417430,24204,AY135,4
2420035,24235,AY135,4
2437031,24401,AY135,3
2457067,24637,AY135,4
2461940,24659,AY135,3
2465646,24702,AY135,4
2469383,24776,AY135,3
2487632,24908,AY135,4
2491532,24947,AY135,3
2503333,25066,AY135,5
2507665,25141,AY135,4
2522133,25254,AY135,4
2520470,25274,AY135,3
2526177,25338,AY135,1
2525584,25339,AY135,5
2534634,25380,AY135,3
2541167,25478,AY135,4
2543154,25485,AY135,4
2545730,25487,AY135,5
2545438,25492,AY135,5
2555178,25629,AY135,5
2558776,25663,AY135,5
2557987,25666,AY135,4
2559476,25670,AY135,4
2567658,25734,AY135,5
2575437,25791,AY135,3
2589132,25923,AY135,3
2586271,25933,AY135,5
2587959,25938,AY135,3
2589364,25957,AY135,4
2588875,25963,AY135,4
2594155,25996,AY135,4
2593763,26000,AY135,5
2610537,26142,AY135,2
2618243,26225,AY135,4
2617888,26266,AY135,3
2629760,26357,AY135,4
2631064,26374,AY135,3
2635931,26390,AY135,5
